importAction,regionId,countryIso2,countryIso3,countryNameEn,countryNameAr,countryOfficialNameEn,continent,continentAr,subregion,subregionAr,regionCode,parentRegionCode,parentRegionNameEn,adminLevel,regionType,regionTypeRaw,nameEn,nameAr,localName,isActive,sourceType,sourceUrl,sourceDataset,verificationStatus,translationStatus,lastImportedAt,notes
UPSERT,reg_ao_lno,AO,AGO,Angola,أنغولا,Republic of Angola,Africa,إفريقيا,Middle Africa,وسط إفريقيا,AO-LNO,,,1,province,Province,Lunda-Norte,,Lunda-Norte,true,ISO_3166_2,https://www.iso.org/obp/ui/#search,ISO 3166-2 subdivisions via pycountry/isocodes,REFERENCE_DATA_IMPORTED,NEEDS_AR_TRANSLATION,2026-08-05,Administrative subdivision only; cities are imported in later city files.
UPSERT,reg_ao_lsu,AO,AGO,Angola,أنغولا,Republic of Angola,Africa,إفريقيا,Middle Africa,وسط إفريقيا,AO-LSU,,,1,province,Province,Lunda-Sul,,Lunda-Sul,true,ISO_3166_2,https://www.iso.org/obp/ui/#search,ISO 3166-2 subdivisions via pycountry/isocodes,REFERENCE_DATA_IMPORTED,NEEDS_AR_TRANSLATION,2026-08-05,Administrative subdivision only; cities are imported in later city files.
UPSERT,reg_ao_lua,AO,AGO,Angola,أنغولا,Republic of Angola,Africa,إفريقيا,Middle Africa,وسط إفريقيا,AO-LUA,,,1,province,Province,Luanda,,Luanda,true,ISO_3166_2,https://www.iso.org/obp/ui/#search,ISO 3166-2 subdivisions via pycountry/isocodes,REFERENCE_DATA_IMPORTED,NEEDS_AR_TRANSLATION,2026-08-05,Administrative subdivision only; cities are imported in later city files.
UPSERT,reg_ao_mal,AO,AGO,Angola,أنغولا,Republic of Angola,Africa,إفريقيا,Middle Africa,وسط إفريقيا,AO-MAL,,,1,province,Province,Malange,,Malange,true,ISO_3166_2,https://www.iso.org/obp/ui/#search,ISO 3166-2 subdivisions via pycountry/isocodes,REFERENCE_DATA_IMPORTED,NEEDS_AR_TRANSLATION,2026-08-05,Administrative subdivision only; cities are imported in later city files.
UPSERT,reg_ao_mox,AO,AGO,Angola,أنغولا,Republic of Angola,Africa,إفريقيا,Middle Africa,وسط إفريقيا,AO-MOX,,,1,province,Province,Moxico,,Moxico,true,ISO_3166_2,https://www.iso.org/obp/ui/#search,ISO 3166-2 subdivisions via pycountry/isocodes,REFERENCE_DATA_IMPORTED,NEEDS_AR_TRANSLATION,2026-08-05,Administrative subdivision only; cities are imported in later city files.
UPSERT,reg_ao_nam,AO,AGO,Angola,أنغولا,Republic of Angola,Africa,إفريقيا,Middle Africa,وسط إفريقيا,AO-NAM,,,1,province,Province,Namibe,,Namibe,true,ISO_3166_2,https://www.iso.org/obp/ui/#search,ISO 3166-2 subdivisions via pycountry/isocodes,REFERENCE_DATA_IMPORTED,NEEDS_AR_TRANSLATION,2026-08-05,Administrative subdivision only; cities are imported in later city files.
UPSERT,reg_ao_uig,AO,AGO,Angola,أنغولا,Republic of Angola,Africa,إفريقيا,Middle Africa,وسط إفريقيا,AO-UIG,,,1,province,Province,Uíge,,Uíge,true,ISO_3166_2,https://www.iso.org/obp/ui/#search,ISO 3166-2 subdivisions via pycountry/isocodes,REFERENCE_DATA_IMPORTED,NEEDS_AR_TRANSLATION,2026-08-05,Administrative subdivision only; cities are imported in later city files.
UPSERT,reg_ao_zai,AO,AGO,Angola,أنغولا,Republic of Angola,Africa,إفريقيا,Middle Africa,وسط إفريقيا,AO-ZAI,,,1,province,Province,Zaire,,Zaire,true,ISO_3166_2,https://www.iso.org/obp/ui/#search,ISO 3166-2 subdivisions via pycountry/isocodes,REFERENCE_DATA_IMPORTED,NEEDS_AR_TRANSLATION,2026-08-05,Administrative subdivision only; cities are imported in later city files.
UPSERT,reg_bf_01,BF,BFA,Burkina Faso,بوركينا فاسو,,Africa,إفريقيا,Western Africa,غرب إفريقيا,BF-01,,,1,region,Region,Boucle du Mouhoun,,Boucle du Mouhoun,true,ISO_3166_2,https://www.iso.org/obp/ui/#search,ISO 3166-2 subdivisions via pycountry/isocodes,REFERENCE_DATA_IMPORTED,NEEDS_AR_TRANSLATION,2026-08-05,Administrative subdivision only; cities are imported in later city files.
UPSERT,reg_bf_02,BF,BFA,Burkina Faso,بوركينا فاسو,,Africa,إفريقيا,Western Africa,غرب إفريقيا,BF-02,,,1,region,Region,Cascades,,Cascades,true,ISO_3166_2,https://www.iso.org/obp/ui/#search,ISO 3166-2 subdivisions via pycountry/isocodes,REFERENCE_DATA_IMPORTED,NEEDS_AR_TRANSLATION,2026-08-05,Administrative subdivision only; cities are imported in later city files.
UPSERT,reg_bf_03,BF,BFA,Burkina Faso,بوركينا فاسو,,Africa,إفريقيا,Western Africa,غرب إفريقيا,BF-03,,,1,region,Region,Centre,,Centre,true,ISO_3166_2,https://www.iso.org/obp/ui/#search,ISO 3166-2 subdivisions via pycountry/isocodes,REFERENCE_DATA_IMPORTED,NEEDS_AR_TRANSLATION,2026-08-05,Administrative subdivision only; cities are imported in later city files.
UPSERT,reg_bf_04,BF,BFA,Burkina Faso,بوركينا فاسو,,Africa,إفريقيا,Western Africa,غرب إفريقيا,BF-04,,,1,region,Region,Centre-Est,,Centre-Est,true,ISO_3166_2,https://www.iso.org/obp/ui/#search,ISO 3166-2 subdivisions via pycountry/isocodes,REFERENCE_DATA_IMPORTED,NEEDS_AR_TRANSLATION,2026-08-05,Administrative subdivision only; cities are imported in later city files.
UPSERT,reg_bf_05,BF,BFA,Burkina Faso,بوركينا فاسو,,Africa,إفريقيا,Western Africa,غرب إفريقيا,BF-05,,,1,region,Region,Centre-Nord,,Centre-Nord,true,ISO_3166_2,https://www.iso.org/obp/ui/#search,ISO 3166-2 subdivisions via pycountry/isocodes,REFERENCE_DATA_IMPORTED,NEEDS_AR_TRANSLATION,2026-08-05,Administrative subdivision only; cities are imported in later city files.
UPSERT,reg_bf_06,BF,BFA,Burkina Faso,بوركينا فاسو,,Africa,إفريقيا,Western Africa,غرب إفريقيا,BF-06,,,1,region,Region,Centre-Ouest,,Centre-Ouest,true,ISO_3166_2,https://www.iso.org/obp/ui/#search,ISO 3166-2 subdivisions via pycountry/isocodes,REFERENCE_DATA_IMPORTED,NEEDS_AR_TRANSLATION,2026-08-05,Administrative subdivision only; cities are imported in later city files.
UPSERT,reg_bf_07,BF,BFA,Burkina Faso,بوركينا فاسو,,Africa,إفريقيا,Western Africa,غرب إفريقيا,BF-07,,,1,region,Region,Centre-Sud,,Centre-Sud,true,ISO_3166_2,https://www.iso.org/obp/ui/#search,ISO 3166-2 subdivisions via pycountry/isocodes,REFERENCE_DATA_IMPORTED,NEEDS_AR_TRANSLATION,2026-08-05,Administrative subdivision only; cities are imported in later city files.
UPSERT,reg_bf_08,BF,BFA,Burkina Faso,بوركينا فاسو,,Africa,إفريقيا,Western Africa,غرب إفريقيا,BF-08,,,1,region,Region,Est,,Est,true,ISO_3166_2,https://www.iso.org/obp/ui/#search,ISO 3166-2 subdivisions via pycountry/isocodes,REFERENCE_DATA_IMPORTED,NEEDS_AR_TRANSLATION,2026-08-05,Administrative subdivision only; cities are imported in later city files.
UPSERT,reg_bf_09,BF,BFA,Burkina Faso,بوركينا فاسو,,Africa,إفريقيا,Western Africa,غرب إفريقيا,BF-09,,,1,region,Region,Hauts-Bassins,,Hauts-Bassins,true,ISO_3166_2,https://www.iso.org/obp/ui/#search,ISO 3166-2 subdivisions via pycountry/isocodes,REFERENCE_DATA_IMPORTED,NEEDS_AR_TRANSLATION,2026-08-05,Administrative subdivision only; cities are imported in later city files.
UPSERT,reg_bf_10,BF,BFA,Burkina Faso,بوركينا فاسو,,Africa,إفريقيا,Western Africa,غرب إفريقيا,BF-10,,,1,region,Region,Nord,,Nord,true,ISO_3166_2,https://www.iso.org/obp/ui/#search,ISO 3166-2 subdivisions via pycountry/isocodes,REFERENCE_DATA_IMPORTED,NEEDS_AR_TRANSLATION,2026-08-05,Administrative subdivision only; cities are imported in later city files.
UPSERT,reg_bf_11,BF,BFA,Burkina Faso,بوركينا فاسو,,Africa,إفريقيا,Western Africa,غرب إفريقيا,BF-11,,,1,region,Region,Plateau-Central,,Plateau-Central,true,ISO_3166_2,https://www.iso.org/obp/ui/#search,ISO 3166-2 subdivisions via pycountry/isocodes,REFERENCE_DATA_IMPORTED,NEEDS_AR_TRANSLATION,2026-08-05,Administrative subdivision only; cities are imported in later city files.
UPSERT,reg_bf_12,BF,BFA,Burkina Faso,بوركينا فاسو,,Africa,إفريقيا,Western Africa,غرب إفريقيا,BF-12,,,1,region,Region,Sahel,,Sahel,true,ISO_3166_2,https://www.iso.org/obp/ui/#search,ISO 3166-2 subdivisions via pycountry/isocodes,REFERENCE_DATA_IMPORTED,NEEDS_AR_TRANSLATION,2026-08-05,Administrative subdivision only; cities are imported in later city files.
UPSERT,reg_bf_13,BF,BFA,Burkina Faso,بوركينا فاسو,,Africa,إفريقيا,Western Africa,غرب إفريقيا,BF-13,,,1,region,Region,Sud-Ouest,,Sud-Ouest,true,ISO_3166_2,https://www.iso.org/obp/ui/#search,ISO 3166-2 subdivisions via pycountry/isocodes,REFERENCE_DATA_IMPORTED,NEEDS_AR_TRANSLATION,2026-08-05,Administrative subdivision only; cities are imported in later city files.
UPSERT,reg_bf_bal,BF,BFA,Burkina Faso,بوركينا فاسو,,Africa,إفريقيا,Western Africa,غرب إفريقيا,BF-BAL,BF-01,Boucle du Mouhoun,2,province,Province,Balé,,Balé,true,ISO_3166_2,https://www.iso.org/obp/ui/#search,ISO 3166-2 subdivisions via pycountry/isocodes,REFERENCE_DATA_IMPORTED,NEEDS_AR_TRANSLATION,2026-08-05,Administrative subdivision only; cities are imported in later city files.
UPSERT,reg_bf_bam,BF,BFA,Burkina Faso,بوركينا فاسو,,Africa,إفريقيا,Western Africa,غرب إفريقيا,BF-BAM,BF-05,Centre-Nord,2,province,Province,Bam,,Bam,true,ISO_3166_2,https://www.iso.org/obp/ui/#search,ISO 3166-2 subdivisions via pycountry/isocodes,REFERENCE_DATA_IMPORTED,NEEDS_AR_TRANSLATION,2026-08-05,Administrative subdivision only; cities are imported in later city files.
UPSERT,reg_bf_ban,BF,BFA,Burkina Faso,بوركينا فاسو,,Africa,إفريقيا,Western Africa,غرب إفريقيا,BF-BAN,BF-01,Boucle du Mouhoun,2,province,Province,Banwa,,Banwa,true,ISO_3166_2,https://www.iso.org/obp/ui/#search,ISO 3166-2 subdivisions via pycountry/isocodes,REFERENCE_DATA_IMPORTED,NEEDS_AR_TRANSLATION,2026-08-05,Administrative subdivision only; cities are imported in later city files.
UPSERT,reg_bf_baz,BF,BFA,Burkina Faso,بوركينا فاسو,,Africa,إفريقيا,Western Africa,غرب إفريقيا,BF-BAZ,BF-07,Centre-Sud,2,province,Province,Bazèga,,Bazèga,true,ISO_3166_2,https://www.iso.org/obp/ui/#search,ISO 3166-2 subdivisions via pycountry/isocodes,REFERENCE_DATA_IMPORTED,NEEDS_AR_TRANSLATION,2026-08-05,Administrative subdivision only; cities are imported in later city files.
UPSERT,reg_bf_bgr,BF,BFA,Burkina Faso,بوركينا فاسو,,Africa,إفريقيا,Western Africa,غرب إفريقيا,BF-BGR,BF-13,Sud-Ouest,2,province,Province,Bougouriba,,Bougouriba,true,ISO_3166_2,https://www.iso.org/obp/ui/#search,ISO 3166-2 subdivisions via pycountry/isocodes,REFERENCE_DATA_IMPORTED,NEEDS_AR_TRANSLATION,2026-08-05,Administrative subdivision only; cities are imported in later city files.
UPSERT,reg_bf_blg,BF,BFA,Burkina Faso,بوركينا فاسو,,Africa,إفريقيا,Western Africa,غرب إفريقيا,BF-BLG,BF-04,Centre-Est,2,province,Province,Boulgou,,Boulgou,true,ISO_3166_2,https://www.iso.org/obp/ui/#search,ISO 3166-2 subdivisions via pycountry/isocodes,REFERENCE_DATA_IMPORTED,NEEDS_AR_TRANSLATION,2026-08-05,Administrative subdivision only; cities are imported in later city files.
UPSERT,reg_bf_blk,BF,BFA,Burkina Faso,بوركينا فاسو,,Africa,إفريقيا,Western Africa,غرب إفريقيا,BF-BLK,BF-06,Centre-Ouest,2,province,Province,Boulkiemdé,,Boulkiemdé,true,ISO_3166_2,https://www.iso.org/obp/ui/#search,ISO 3166-2 subdivisions via pycountry/isocodes,REFERENCE_DATA_IMPORTED,NEEDS_AR_TRANSLATION,2026-08-05,Administrative subdivision only; cities are imported in later city files.
UPSERT,reg_bf_com,BF,BFA,Burkina Faso,بوركينا فاسو,,Africa,إفريقيا,Western Africa,غرب إفريقيا,BF-COM,BF-02,Cascades,2,province,Province,Comoé,,Comoé,true,ISO_3166_2,https://www.iso.org/obp/ui/#search,ISO 3166-2 subdivisions via pycountry/isocodes,REFERENCE_DATA_IMPORTED,NEEDS_AR_TRANSLATION,2026-08-05,Administrative subdivision only; cities are imported in later city files.
UPSERT,reg_bf_gan,BF,BFA,Burkina Faso,بوركينا فاسو,,Africa,إفريقيا,Western Africa,غرب إفريقيا,BF-GAN,BF-11,Plateau-Central,2,province,Province,Ganzourgou,,Ganzourgou,true,ISO_3166_2,https://www.iso.org/obp/ui/#search,ISO 3166-2 subdivisions via pycountry/isocodes,REFERENCE_DATA_IMPORTED,NEEDS_AR_TRANSLATION,2026-08-05,Administrative subdivision only; cities are imported in later city files.
UPSERT,reg_bf_gna,BF,BFA,Burkina Faso,بوركينا فاسو,,Africa,إفريقيا,Western Africa,غرب إفريقيا,BF-GNA,BF-08,Est,2,province,Province,Gnagna,,Gnagna,true,ISO_3166_2,https://www.iso.org/obp/ui/#search,ISO 3166-2 subdivisions via pycountry/isocodes,REFERENCE_DATA_IMPORTED,NEEDS_AR_TRANSLATION,2026-08-05,Administrative subdivision only; cities are imported in later city files.
UPSERT,reg_bf_gou,BF,BFA,Burkina Faso,بوركينا فاسو,,Africa,إفريقيا,Western Africa,غرب إفريقيا,BF-GOU,BF-08,Est,2,province,Province,Gourma,,Gourma,true,ISO_3166_2,https://www.iso.org/obp/ui/#search,ISO 3166-2 subdivisions via pycountry/isocodes,REFERENCE_DATA_IMPORTED,NEEDS_AR_TRANSLATION,2026-08-05,Administrative subdivision only; cities are imported in later city files.
UPSERT,reg_bf_hou,BF,BFA,Burkina Faso,بوركينا فاسو,,Africa,إفريقيا,Western Africa,غرب إفريقيا,BF-HOU,BF-09,Hauts-Bassins,2,province,Province,Houet,,Houet,true,ISO_3166_2,https://www.iso.org/obp/ui/#search,ISO 3166-2 subdivisions via pycountry/isocodes,REFERENCE_DATA_IMPORTED,NEEDS_AR_TRANSLATION,2026-08-05,Administrative subdivision only; cities are imported in later city files.
UPSERT,reg_bf_iob,BF,BFA,Burkina Faso,بوركينا فاسو,,Africa,إفريقيا,Western Africa,غرب إفريقيا,BF-IOB,BF-13,Sud-Ouest,2,province,Province,Ioba,,Ioba,true,ISO_3166_2,https://www.iso.org/obp/ui/#search,ISO 3166-2 subdivisions via pycountry/isocodes,REFERENCE_DATA_IMPORTED,NEEDS_AR_TRANSLATION,2026-08-05,Administrative subdivision only; cities are imported in later city files.
UPSERT,reg_bf_kad,BF,BFA,Burkina Faso,بوركينا فاسو,,Africa,إفريقيا,Western Africa,غرب إفريقيا,BF-KAD,BF-03,Centre,2,province,Province,Kadiogo,,Kadiogo,true,ISO_3166_2,https://www.iso.org/obp/ui/#search,ISO 3166-2 subdivisions via pycountry/isocodes,REFERENCE_DATA_IMPORTED,NEEDS_AR_TRANSLATION,2026-08-05,Administrative subdivision only; cities are imported in later city files.
UPSERT,reg_bf_ken,BF,BFA,Burkina Faso,بوركينا فاسو,,Africa,إفريقيا,Western Africa,غرب إفريقيا,BF-KEN,BF-09,Hauts-Bassins,2,province,Province,Kénédougou,,Kénédougou,true,ISO_3166_2,https://www.iso.org/obp/ui/#search,ISO 3166-2 subdivisions via pycountry/isocodes,REFERENCE_DATA_IMPORTED,NEEDS_AR_TRANSLATION,2026-08-05,Administrative subdivision only; cities are imported in later city files.
UPSERT,reg_bf_kmd,BF,BFA,Burkina Faso,بوركينا فاسو,,Africa,إفريقيا,Western Africa,غرب إفريقيا,BF-KMD,BF-08,Est,2,province,Province,Komondjari,,Komondjari,true,ISO_3166_2,https://www.iso.org/obp/ui/#search,ISO 3166-2 subdivisions via pycountry/isocodes,REFERENCE_DATA_IMPORTED,NEEDS_AR_TRANSLATION,2026-08-05,Administrative subdivision only; cities are imported in later city files.
UPSERT,reg_bf_kmp,BF,BFA,Burkina Faso,بوركينا فاسو,,Africa,إفريقيا,Western Africa,غرب إفريقيا,BF-KMP,BF-08,Est,2,province,Province,Kompienga,,Kompienga,true,ISO_3166_2,https://www.iso.org/obp/ui/#search,ISO 3166-2 subdivisions via pycountry/isocodes,REFERENCE_DATA_IMPORTED,NEEDS_AR_TRANSLATION,2026-08-05,Administrative subdivision only; cities are imported in later city files.
UPSERT,reg_bf_kop,BF,BFA,Burkina Faso,بوركينا فاسو,,Africa,إفريقيا,Western Africa,غرب إفريقيا,BF-KOP,BF-04,Centre-Est,2,province,Province,Koulpélogo,,Koulpélogo,true,ISO_3166_2,https://www.iso.org/obp/ui/#search,ISO 3166-2 subdivisions via pycountry/isocodes,REFERENCE_DATA_IMPORTED,NEEDS_AR_TRANSLATION,2026-08-05,Administrative subdivision only; cities are imported in later city files.
UPSERT,reg_bf_kos,BF,BFA,Burkina Faso,بوركينا فاسو,,Africa,إفريقيا,Western Africa,غرب إفريقيا,BF-KOS,BF-01,Boucle du Mouhoun,2,province,Province,Kossi,,Kossi,true,ISO_3166_2,https://www.iso.org/obp/ui/#search,ISO 3166-2 subdivisions via pycountry/isocodes,REFERENCE_DATA_IMPORTED,NEEDS_AR_TRANSLATION,2026-08-05,Administrative subdivision only; cities are imported in later city files.
UPSERT,reg_bf_kot,BF,BFA,Burkina Faso,بوركينا فاسو,,Africa,إفريقيا,Western Africa,غرب إفريقيا,BF-KOT,BF-04,Centre-Est,2,province,Province,Kouritenga,,Kouritenga,true,ISO_3166_2,https://www.iso.org/obp/ui/#search,ISO 3166-2 subdivisions via pycountry/isocodes,REFERENCE_DATA_IMPORTED,NEEDS_AR_TRANSLATION,2026-08-05,Administrative subdivision only; cities are imported in later city files.
UPSERT,reg_bf_kow,BF,BFA,Burkina Faso,بوركينا فاسو,,Africa,إفريقيا,Western Africa,غرب إفريقيا,BF-KOW,BF-11,Plateau-Central,2,province,Province,Kourwéogo,,Kourwéogo,true,ISO_3166_2,https://www.iso.org/obp/ui/#search,ISO 3166-2 subdivisions via pycountry/isocodes,REFERENCE_DATA_IMPORTED,NEEDS_AR_TRANSLATION,2026-08-05,Administrative subdivision only; cities are imported in later city files.
UPSERT,reg_bf_ler,BF,BFA,Burkina Faso,بوركينا فاسو,,Africa,إفريقيا,Western Africa,غرب إفريقيا,BF-LER,BF-02,Cascades,2,province,Province,Léraba,,Léraba,true,ISO_3166_2,https://www.iso.org/obp/ui/#search,ISO 3166-2 subdivisions via pycountry/isocodes,REFERENCE_DATA_IMPORTED,NEEDS_AR_TRANSLATION,2026-08-05,Administrative subdivision only; cities are imported in later city files.
UPSERT,reg_bf_lor,BF,BFA,Burkina Faso,بوركينا فاسو,,Africa,إفريقيا,Western Africa,غرب إفريقيا,BF-LOR,BF-10,Nord,2,province,Province,Loroum,,Loroum,true,ISO_3166_2,https://www.iso.org/obp/ui/#search,ISO 3166-2 subdivisions via pycountry/isocodes,REFERENCE_DATA_IMPORTED,NEEDS_AR_TRANSLATION,2026-08-05,Administrative subdivision only; cities are imported in later city files.
UPSERT,reg_bf_mou,BF,BFA,Burkina Faso,بوركينا فاسو,,Africa,إفريقيا,Western Africa,غرب إفريقيا,BF-MOU,BF-01,Boucle du Mouhoun,2,province,Province,Mouhoun,,Mouhoun,true,ISO_3166_2,https://www.iso.org/obp/ui/#search,ISO 3166-2 subdivisions via pycountry/isocodes,REFERENCE_DATA_IMPORTED,NEEDS_AR_TRANSLATION,2026-08-05,Administrative subdivision only; cities are imported in later city files.
UPSERT,reg_bf_nam,BF,BFA,Burkina Faso,بوركينا فاسو,,Africa,إفريقيا,Western Africa,غرب إفريقيا,BF-NAM,BF-05,Centre-Nord,2,province,Province,Namentenga,,Namentenga,true,ISO_3166_2,https://www.iso.org/obp/ui/#search,ISO 3166-2 subdivisions via pycountry/isocodes,REFERENCE_DATA_IMPORTED,NEEDS_AR_TRANSLATION,2026-08-05,Administrative subdivision only; cities are imported in later city files.
UPSERT,reg_bf_nao,BF,BFA,Burkina Faso,بوركينا فاسو,,Africa,إفريقيا,Western Africa,غرب إفريقيا,BF-NAO,BF-07,Centre-Sud,2,province,Province,Nahouri,,Nahouri,true,ISO_3166_2,https://www.iso.org/obp/ui/#search,ISO 3166-2 subdivisions via pycountry/isocodes,REFERENCE_DATA_IMPORTED,NEEDS_AR_TRANSLATION,2026-08-05,Administrative subdivision only; cities are imported in later city files.
UPSERT,reg_bf_nay,BF,BFA,Burkina Faso,بوركينا فاسو,,Africa,إفريقيا,Western Africa,غرب إفريقيا,BF-NAY,BF-01,Boucle du Mouhoun,2,province,Province,Nayala,,Nayala,true,ISO_3166_2,https://www.iso.org/obp/ui/#search,ISO 3166-2 subdivisions via pycountry/isocodes,REFERENCE_DATA_IMPORTED,NEEDS_AR_TRANSLATION,2026-08-05,Administrative subdivision only; cities are imported in later city files.
UPSERT,reg_bf_nou,BF,BFA,Burkina Faso,بوركينا فاسو,,Africa,إفريقيا,Western Africa,غرب إفريقيا,BF-NOU,BF-13,Sud-Ouest,2,province,Province,Noumbiel,,Noumbiel,true,ISO_3166_2,https://www.iso.org/obp/ui/#search,ISO 3166-2 subdivisions via pycountry/isocodes,REFERENCE_DATA_IMPORTED,NEEDS_AR_TRANSLATION,2026-08-05,Administrative subdivision only; cities are imported in later city files.
UPSERT,reg_bf_oub,BF,BFA,Burkina Faso,بوركينا فاسو,,Africa,إفريقيا,Western Africa,غرب إفريقيا,BF-OUB,BF-11,Plateau-Central,2,province,Province,Oubritenga,,Oubritenga,true,ISO_3166_2,https://www.iso.org/obp/ui/#search,ISO 3166-2 subdivisions via pycountry/isocodes,REFERENCE_DATA_IMPORTED,NEEDS_AR_TRANSLATION,2026-08-05,Administrative subdivision only; cities are imported in later city files.
UPSERT,reg_bf_oud,BF,BFA,Burkina Faso,بوركينا فاسو,,Africa,إفريقيا,Western Africa,غرب إفريقيا,BF-OUD,BF-12,Sahel,2,province,Province,Oudalan,,Oudalan,true,ISO_3166_2,https://www.iso.org/obp/ui/#search,ISO 3166-2 subdivisions via pycountry/isocodes,REFERENCE_DATA_IMPORTED,NEEDS_AR_TRANSLATION,2026-08-05,Administrative subdivision only; cities are imported in later city files.
UPSERT,reg_bf_pas,BF,BFA,Burkina Faso,بوركينا فاسو,,Africa,إفريقيا,Western Africa,غرب إفريقيا,BF-PAS,BF-10,Nord,2,province,Province,Passoré,,Passoré,true,ISO_3166_2,https://www.iso.org/obp/ui/#search,ISO 3166-2 subdivisions via pycountry/isocodes,REFERENCE_DATA_IMPORTED,NEEDS_AR_TRANSLATION,2026-08-05,Administrative subdivision only; cities are imported in later city files.
